"id","line","code","name","hex","rgb","cmyk"
"1332","copicSketch","YR04","Chrome Orange","FFBE51","255,190,81","0,25,68,0"
"1333","copicSketch","YR07","Cadmium Orange","FF4D26","255,77,38","0,70,85,0"
"1334","copicSketch","YR09","Chinese Orange","FF2E00","255,46,0","0,82,100,0"
"1335","copicSketch","YR12","Loquat","FFE399","255,227,153","0,11,40,0"
"1336","copicSketch","YR14","Caramel","FFC733","255,199,51","0,22,80,0"
"1337","copicSketch","YR15","Pumpkin Yellow","FF8C38","255,140,56","0,45,78,0"
"1338","copicSketch","YR16","Apricot","FFB10F","255,177,15","0,31,94,0"
"1339","copicSketch","YR18","Sanguine","FF4729","255,71,41","0,72,84,0"
"1340","copicSketch","YR20","Yellowish Shade","FFE0BF","255,224,191","0,12,25,0"
"1341","copicSketch","YR21","Cream","F5E0AB","245,224,171","4,12,33,0"
"1342","copicSketch","YR23","Yellow Ochre","E8CF79","232,207,121","0,11,48,9"
"1343","copicSketch","YR24","Pale Sepia","EDD347","237,211,71","0,11,70,7"
"1344","copicSketch","YR27","Tuscan Orange","D94519","217,69,25","15,73,90,0"
"1345","copicSketch","YR30","Macadamia Nut","FFF3DB","255,243,219","0,5,14,0"
"1346","copicSketch","YR31","Light Reddish Yellow","FFDE9E","255,222,158","0,13,38,0"
"1347","copicSketch","YR61","Spring Orange","FFD6C9","255,214,201","0,16,21,0"
"1348","copicSketch","YR65","Atoll","FFA14D","255,161,77","0,37,70,0"
"1349","copicSketch","YR68","Orange","FF4D00","255,77,0","0,70,100,0"
"1350","copicSketch","YR82","Mellow Peach","FFBF85","255,191,133","0,25,48,0"
"1351","copicSketch","FB2","Fluorescent Dull Blue","26B2FF","38,178,255","85,30,0,0"
"1352","copicSketch","FBG2","Fluorescent Dull Blue Green","75FFED","117,255,237","54,0,7,0"
"1353","copicSketch","FRV1","Fluorescent Pink","FF8CFF","255,140,255","0,45,0,0"
"1354","copicSketch","FV2","Fluorescent Dull Violet","736BFF","115,107,255","55,58,0,0"
"1355","copicSketch","FY1","Fluorescent Yellow Orange","FFFF7D","255,255,125","0,0,51,0"
"1356","copicSketch","FYG1","Fluorescent Yellow","CCF78C","204,247,140","20,3,45,0"
"1357","copicSketch","FYG2","Fluorescent Dull Yellow Green","91FF0A","145,255,10","43,0,96,0"
"1358","copicSketch","FYR1","Fluorescent Orange","FFC794","255,199,148","0,22,42,0"
"1401","copicCiao","0","Colorless Blender","FFFFFF","255, 255, 255","0, 0, 0, 0"
"1402","copicCiao","100","Black","0D0C0C","13, 12, 12","0, 5, 6, 95"
"1403","copicCiao","B000","Pale Porcelain Blue","E8FFF5","232, 255, 245","9, 0, 4, 0"
"1404","copicCiao","B00","Frost Blue","E5FFFA","229, 255, 250","10, 0, 2, 0"
"1405","copicCiao","B02","Robin's Egg Blue","B8FFF2","184, 255, 242","28, 0, 5, 0"
"1406","copicCiao","B05","Process Blue","61FFED","97, 255, 237","62, 0, 7, 0"
"1407","copicCiao","B12","Ice Blue","CCFAF2","204, 250, 242","20, 2, 5, 0"
"1408","copicCiao","B18","Lapis Lazuli","33A6FF","51, 166, 255","80, 35, 0, 0"
"1409","copicCiao","B23","Phthalo Blue","99E0FF","153, 224, 255","40, 12, 0, 0"
"1410","copicCiao","B24","Sky","94F5FF","148, 245, 255","42, 4, 0, 0"
"1411","copicCiao","B28","Royal Blue","216EFF","33, 110, 255","87, 57, 0, 0"
"1412","copicCiao","B29","Ultramarine","008AFF","0, 138, 255","100, 46, 0, 0"
"1413","copicCiao","B32","Pale Blue","E5FAFA","229, 250, 250","10, 2, 2, 0"
"1414","copicCiao","B39","Prussian Blue","2460F0","36, 96, 240","85, 60, 0, 6"
"1415","copicCiao","B45","Smoky Blue","80E8FF","128, 232, 255","50, 9, 0, 0"
"1416","copicCiao","B60","Pale Blue Gray","DEEBFF","222, 235, 255","13, 8, 0, 0"
"1417","copicCiao","B63","Light Hydrangea","ABCCFF","171, 204, 255","33, 20, 0, 0"
"1418","copicCiao","B93","Light Crockery Blue","99E0ED","153, 224, 237","40, 12, 7, 0"
"1419","copicCiao","B95","Light Grayish Cobalt","73C4E0","115, 196, 224","55, 23, 12, 0"
"1420","copicCiao","B97","Night Blue","3885B8","56, 133, 184","78, 48, 28, 0"
"1421","copicCiao","B99","Agate","003DA1","0, 61, 161","100, 76, 37, 0"
"1422","copicCiao","BG000","Pale Aqua","E8FFED","232, 255, 237","9, 0, 7, 0"
"1423","copicCiao","BG01","Aqua Blue","CCFAFF","204, 250, 255","20, 2, 0, 0"
"1424","copicCiao","BG05","Holiday Blue","8CFFE7","140, 255, 231","45, 0, 10, 0"
"1425","copicCiao","BG09","Blue Green","37F0C7","55, 240, 199","77, 0, 17, 6"
"1426","copicCiao","BG10","Cool Shadow","E0FFF0","224, 255, 240","12, 0, 6, 0"
"1427","copicCiao","BG13","Mint Green","C7FFE9","199, 255, 233","22, 0, 8, 0"
"1428","copicCiao","BG15","Aqua","A3FFCC","163, 255, 204","36, 0, 20, 0"
"1429","copicCiao","BG23","Coral Sea","BFFFD9","191, 255, 217","25, 0, 15, 0"
"1430","copicCiao","BG34","Horizon Green","A6FFD4","166, 255, 212","35, 0, 17, 0"
"1431","copicCiao","BG49","Duck Blue","33FFAB","51, 255, 171","80, 0, 33, 0"
"1432","copicCiao","BG72","Ice Ocean","75E3BD","117, 227, 189","54, 11, 26, 0"
"1433","copicCiao","BG93","Green Gray","B6C4B0","182, 196, 176","12, 5, 15, 19"
"1434","copicCiao","BG96","Bush","79B17F","121, 177, 127","35, 5, 32, 27"
"1435","copicCiao","BV000","Iridescent Mauve","EBE3FF","235, 227, 255","8, 11, 0, 0"
"1436","copicCiao","BV00","Mauve Shadow","E5E0FF","229, 224, 255","10, 12, 0, 0"
"1437","copicCiao","BV02","Prune","ADC7FC","173, 199, 252","32, 22, 1, 0"
"1438","copicCiao","BV04","Blue Berry","7AA5FF","122, 165, 255","52, 35, 0, 0"
"1439","copicCiao","BV08","Blue Violet","9973FF","153, 115, 255","40, 55, 0, 0"
"1440","copicCiao","BV13","Hydrangea Blue","8099FF","128, 153, 255","50, 40, 0, 0"
"1441","copicCiao","BV17","Deep Reddish Blue","638CF5","99, 140, 245","61, 45, 4, 0"
"1442","copicCiao","BV23","Grayish Lavender","B4CEF0","180, 206, 240","25, 14, 0, 6"
"1443","copicCiao","BV25","Grayish Violet","7486D2","116, 134, 210","54, 47, 17, 1"
"1444","copicCiao","BV29","Slate","162B57","22, 43, 87","90, 80, 60, 15"
"1445","copicCiao","BV31","Pale Lavender","E0EBFF","224, 235, 255","12, 8, 0, 0"
"1446","copicCiao","C-0","Cool Gray 0","E5F0F0","229, 240, 240","4.5, 0, 0, 6"
"1447","copicCiao","C-1","Cool Gray 1","DAE5E5","218, 229, 229","5, 0, 0, 10"
"1448","copicCiao","C-2","Cool Gray 2","CAD9D9","202, 217, 217","7, 0, 0, 15"
"1449","copicCiao","C-3","Cool Gray 3","BCCACC","188, 202, 204","8, 1, 0, 20"
"1450","copicCiao","C-5","Cool Gray 5","879799","135, 151, 153","12, 1, 0, 40"
"1451","copicCiao","C-7","Cool Gray 7","4C5859","76, 88, 89","15, 1, 0, 65"
"1452","copicCiao","E000","Pale Fruit Pink","FFF5F0","255, 245, 240","0, 4, 6, 0"
"1453","copicCiao","E00","Cotton Pearl","FFF2ED","255, 242, 237","0, 5, 7, 0"
"1454","copicCiao","E02","Fruit Pink","FFEBE5","255, 235, 229","0, 8, 10, 0"
"1455","copicCiao","E04","Lipstick Natural","E6B0D8","230, 176, 216","1, 24, 7, 9"
"1456","copicCiao","E08","Brown","CC4752","204, 71, 82","0, 65, 60, 20"
"1457","copicCiao","E11","Barley Beige","FFE8DB","255, 232, 219","0, 9, 14, 0"
"1458","copicCiao","E15","Dark Suntan","FFB08A","255, 176, 138","0, 31, 46, 0"
"1459","copicCiao","E18","Copper","73353D","115, 53, 61","50.98, 77, 74, 8"
"1460","copicCiao","E21","Soft Sun","FFE0CC","255, 224, 204","0, 12, 20, 0"
"1461","copicCiao","E25","Caribe Cocoa","D1977D","209, 151, 125","0, 28, 40, 18"
"1462","copicCiao","E29","Burnt Umber","6B1F00","107, 31, 0","58, 88, 100, 0"
"1463","copicCiao","E31","Brick Beige","F2E4CB","242, 228, 203","0, 6, 16, 5"
"1464","copicCiao","E33","Sand","F2CDAE","242, 205, 174","0, 15, 28, 5"
"1465","copicCiao","E35","Chamois","E5BEA1","229, 190, 161","0, 17, 30, 10"
"1466","copicCiao","E37","Sepia","C8824A","200, 130, 74","0, 35, 63, 22"
"1467","copicCiao","E40","Brick White","F4E9DE","244, 233, 222","0, 5, 9, 5"
"1468","copicCiao","E41","Pearl White","FFF0E5","255, 240, 229","0, 6, 10, 0"
"1469","copicCiao","E43","Dull Ivory","E7DBB7","231, 219, 183","0, 5, 21, 10"
"1470","copicCiao","E47","Dark Brown","735749","115, 87, 73","0, 24, 36, 55"
"1471","copicCiao","E49","Dark Bark","503E2C","80, 62, 44","46, 58, 70, 42"
"1472","copicCiao","E50","Egg Shell","F5EDF7","245, 237, 247","4, 7, 3, 0"
"1473","copicCiao","E51","Milky White","FFEBD9","255, 235, 217","0, 8, 15, 0"
"1474","copicCiao","E53","Raw Silk","F2E6BB","242, 230, 187","0, 5, 23, 5"
"1475","copicCiao","E57","Light Walnut","A9744B","169, 116, 75","0, 31, 56, 34"
"1476","copicCiao","E59","Walnut","907B65","144, 123, 101","36, 45, 55, 12"
"1477","copicCiao","E71","Champagne","E5DEDE","229, 222, 222","10, 13, 13, 0"
"1478","copicCiao","E77","Maroon","6E5340","110, 83, 64","40, 55, 65, 28"
"1479","copicCiao","E79","Cashew","261717","38, 23, 23","0, 40, 40, 85"
"1480","copicCiao","E93","Tea Rose","FFCCBF","255, 204, 191","0, 20, 25, 0"
"1481","copicCiao","E95","Tea Orange","FFB273","255, 178, 115","0, 30, 55, 0"
"1482","copicCiao","G000","Pale Green","EBFFEB","235, 255, 235","8, 0, 8, 0"
"1483","copicCiao","G00","Jade Green","E5FFF5","229, 255, 245","10, 0, 4, 0"
"1484","copicCiao","G02","Spectrum Green","CFFFCC","207, 255, 204","19, 0, 20, 0"
"1485","copicCiao","G05","Emerald Green","66FF4D","102, 255, 77","60, 0, 70, 0"
"1486","copicCiao","G07","Nile Green","75FF4A","117, 255, 74","54, 0, 71, 0"
"1487","copicCiao","G14","Apple Green","91FF6E","145, 255, 110","43, 0, 57, 0"
"1488","copicCiao","G17","Forest Green","34FF50","52, 255, 80","79.6, 0, 69, 0"
"1489","copicCiao","G21","Lime Green","C4FFC4","196, 255, 196","23, 0, 23, 0"
"1490","copicCiao","G28","Ocean Green","28C736","40, 199, 54","80, 0, 73, 22"
"1491","copicCiao","G29","Pine Tree Green","2C943B","44, 148, 59","70, 0, 60, 42"
"1492","copicCiao","G82","Spring Dim Green","CAE8AC","202, 232, 172","13, 0, 26, 9"
"1493","copicCiao","G85","Verdigris","99DD99","153, 221, 153","31, 0, 31, 13"
"1494","copicCiao","G94","Grayish Olive","8EBE75","142, 190, 117","43, 24, 53, 2"
"1495","copicCiao","G99","Olive","50851B","80, 133, 27","40, 0, 80, 48"
"1496","copicCiao","R000","Cherry White","FFF2F2","255, 242, 242","0, 5, 5, 0"
"1497","copicCiao","R00","Pinkish White","FFF0F0","255, 240, 240","0, 6, 6, 0"
"1498","copicCiao","R02","Rose Salmon","FFCCD4","255, 204, 212","0, 20, 17, 0"
"1499","copicCiao","R05","Salmon Red","FF7887","255, 120, 135","0, 53, 47, 0"
"1500","copicCiao","R11","Pale Cherry Pink","FFDEDE","255, 222, 222","0, 13, 13, 0"
"1501","copicCiao","R14","Light Rouge","FF85A8","255, 133, 168","0, 48, 34, 0"
"1502","copicCiao","R17","Lipstick Orange","FF6670","255, 102, 112","0, 60, 56, 0"
"1503","copicCiao","R20","Blush","FFD1E0","255, 209, 224","0, 18, 12, 0"
"1504","copicCiao","R22","Light Prawn","FFA8C9","255, 168, 201","0, 34, 21, 0"
"1505","copicCiao","R27","Cadmium Red","FF2978","255, 41, 120","0, 84, 53, 0"
"1506","copicCiao","R29","Lipstick Red","FF0059","255, 0, 89","0, 100, 65, 0"
"1507","copicCiao","R32","Peach","FFB4CF","255, 180, 207","0, 29, 19, 0"
"1508","copicCiao","R35","Coral","FF4DAD","255, 77, 173","0, 70, 32, 0"
"1509","copicCiao","R37","Carmine","F34A90","243, 74, 144","0, 70, 41, 5"
"1510","copicCiao","R46","Strong Red","EB268A","235, 38, 138","8, 85, 46, 0"
"1511","copicCiao","R59","Cardinal","B73197","183, 49, 151","3, 74, 20, 26"
"1512","copicCiao","R81","Rose Pink","F6BDEF","246, 189, 239","0, 23, 3, 4"
"1513","copicCiao","R85","Rose Red","DA48D3","218, 72, 211","9, 70, 12, 6"
"1514","copicCiao","RV000","Pale Purple","F7E0FF","247, 224, 255","3, 12, 0, 0"
"1515","copicCiao","RV02","Sugared Almond Pink","FFCCFF","255, 204, 255","0, 20, 0, 0"
"1516","copicCiao","RV04","Shock Pink","FF8CF2","255, 140, 242","0, 45, 5, 0"
"1517","copicCiao","RV06","Cerise","FF66F2","255, 102, 242","0, 60, 5, 0"
"1518","copicCiao","RV10","Pale Pink","FFE8FF","255, 232, 255","0, 9, 0, 0"
"1519","copicCiao","RV13","Tender Pink","FFBDF7","255, 189, 247","0, 26, 3, 0"
"1520","copicCiao","RV14","Begonia Pink","FF78F2","255, 120, 242","0, 53, 5, 0"
"1521","copicCiao","RV21","Light Pink","FFE5F4","255, 229, 244","0, 10, 5, 0"
"1522","copicCiao","RV23","Pure Pink","FFABEB","255, 171, 235","0, 33, 8, 0"
"1523","copicCiao","RV29","Crimson","FF21C4","255, 33, 196","0, 87, 23, 0"
"1524","copicCiao","RV34","Dark Pink","FF9EC9","255, 158, 201","0, 38, 21, 0"
"1525","copicCiao","RV42","Salmon Pink","FFADCC","255, 173, 204","0, 32, 20, 0"
"1526","copicCiao","RV69","Peony","7B3F89","123, 63, 137","45, 72, 39, 12"
"1527","copicCiao","RV95","Baby Blossoms","B575CC","181, 117, 204","23, 50, 13, 8"
"1528","copicCiao","V000","Pale Heath","EDE8FF","237, 232, 255","7, 9, 0, 0"
"1529","copicCiao","V01","Heath","EBBAFC","235, 186, 252","8, 27, 1, 0"
"1530","copicCiao","V04","Lilac","ED9CFF","237, 156, 255","7, 39, 0, 0"
"1531","copicCiao","V05","Azalea","EB96FF","235, 150, 255","8, 41, 0, 0"
"1532","copicCiao","V06","Lavender","D487FF","212, 135, 255","17, 47, 0, 0"
"1533","copicCiao","V09","Violet","7536FF","117, 54, 255","54, 79, 0, 0"
"1534","copicCiao","V12","Pale Lilac","F1D3FF","241, 211, 255","5.3, 17, 0, 0"
"1535","copicCiao","V15","Mallow","D99EFF","217, 158, 255","15, 38, 0, 0"
"1536","copicCiao","V17","Amethyst","9E91FF","158, 145, 255","38, 43, 0, 0"
"1537","copicCiao","V91","Pale Grape","EDBFED","237, 191, 237","7, 25, 7, 0"
"1538","copicCiao","V95","Light Grape","B569E3","181, 105, 227","29, 59, 11, 0"
"1539","copicCiao","W-0","Warm Gray 0","F2F2E7","242, 242, 231","0, 0, 5, 5"
"1540","copicCiao","W-1","Warm Gray 1","E5E5DB","229, 229, 219","0, 0, 5, 10"
"1541","copicCiao","W-2","Warm Gray 2","E5E5DF","229, 229, 223","0, 0, 3, 10"
"1542","copicCiao","W-3","Warm Gray 3","CCCCC2","204, 204, 194","0, 0, 5, 20"
"1543","copicCiao","W-5","Warm Gray 5","999990","153, 153, 144","0, 0, 6, 40"
"1544","copicCiao","W-7","Warm Gray 7","595953","89, 89, 83","0, 0, 7, 65"
"1545","copicCiao","Y000","Pale Lemon","FFFFE5","255, 255, 229","0, 0, 10, 0"
"1546","copicCiao","Y00","Barium Yellow","FFFFD9","255, 255, 217","0, 0, 15, 0"
"1547","copicCiao","Y02","Canary Yellow","F5FF7D","245, 255, 125","4, 0, 51, 0"
"1548","copicCiao","Y06","Yellow","FFFF4D","255, 255, 77","0, 0, 70, 0"
"1549","copicCiao","Y08","Acid Yellow","FFFF00","255, 255, 0","0, 0, 100, 0"
"1550","copicCiao","Y11","Pale Yellow","FFFFBF","255, 255, 191","0, 0, 25, 0"
"1551","copicCiao","Y15","Cadmium Yellow","FFF04F","255, 240, 79","0, 6, 69, 0"
"1552","copicCiao","Y17","Golden Yellow","FFEB38","255, 235, 56","0, 8, 78, 0"
"1553","copicCiao","Y21","Buttercup Yellow","FFF0B8","255, 240, 184","0, 6, 28, 0"
"1554","copicCiao","Y28","Lionet Gold","C4AD52","196, 173, 82","23, 32, 68, 0"
"1555","copicCiao","Y35","Maize","FFD961","255, 217, 97","0, 15, 62, 0"
"1556","copicCiao","Y38","Honey","FFD25C","255, 210, 92","0, 18, 64, 0"
"1557","copicCiao","YG00","Mimosa Yellow","E3F787","227, 247, 135","11, 3, 47, 0"
"1558","copicCiao","YG03","Yellow Green","DDFF94","221, 255, 148","13.5, 0, 42, 0"
"1559","copicCiao","YG06","Yellowish Green","BFFF73","191, 255, 115","25, 0, 55, 0"
"1560","copicCiao","YG09","Lettuce Green","77FF33","119, 255, 51","53.2, 0, 80, 0"
"1561","copicCiao","YG11","Mignonette","E3FFC4","227, 255, 196","11, 0, 23, 0"
"1562","copicCiao","YG17","Grass Green","69FF1F","105, 255, 31","59, 0, 88, 0"
"1563","copicCiao","YG23","New Leaf","E3FF74","227, 255, 116","11.1, 0, 55, 0"
"1564","copicCiao","YG41","Pale Cobalt Green","D6FFCC","214, 255, 204","16, 0, 20, 0"
"1565","copicCiao","YG63","Pea Green","9DED8C","157, 237, 140","34, 0, 41, 7"
"1566","copicCiao","YG67","Moss","7BED6B","123, 237, 107","48, 0, 55, 7"
"1567","copicCiao","YG91","Putty","D9E5A6","217, 229, 166","15, 10, 35, 0"
"1568","copicCiao","YG95","Pale Olive","C1CD3E","193, 205, 62","6, 0, 70, 19"
"1569","copicCiao","YR000","Silk","FFEBDE","255, 235, 222","0, 8, 13, 0"
"1570","copicCiao","YR00","Powder Pink","FFD1C4","255, 209, 196","0, 18, 23, 0"
"1571","copicCiao","YR02","Light Orange","FFD9CC","255, 217, 204","0, 15, 20, 0"
"1572","copicCiao","YR04","Chrome Orange","FFBE51","255, 190, 81","0, 25, 68, 0"
"1573","copicCiao","YR07","Cadmium Orange","FF4D26","255, 77, 38","0, 70, 85, 0"
"1574","copicCiao","YR15","Pumpkin Yellow","FF8C38","255, 140, 56","0, 45, 78, 0"
"1575","copicCiao","YR16","Apricot","FFB10F","255, 177, 15","0, 31, 94, 0"
"1576","copicCiao","YR20","Yellowish Shade","FFE0BF","255, 224, 191","0, 12, 25, 0"
"1577","copicCiao","YR23","Yellow Ochre","E8CF79","232, 207, 121","0, 11, 48, 9"
"1578","copicCiao","YR31","Light Reddish Yellow","FFDE9E","255, 222, 158","0, 13, 38, 0"
"1579","copicCiao","YR61","Spring Orange","FFD6C9","255, 214, 201","0, 16, 21, 0"
"1580","copicCiao","YR68","Orange","FF4D00","255, 77, 0","0, 70, 100, 0"
"1601","copicClassic","0","Colorless Blender","FFFFFF","255, 255, 255","0, 0, 0, 0"
"1602","copicClassic","100","Black","0D0C0C","13, 12, 12","0, 5, 6, 95"
"1603","copicClassic","110","Special Black","000000","0,0,0","0,0,0,100"
"1604","copicClassic","B00","Frost Blue","E5FFFA","229, 255, 250","10, 0, 2, 0"
"1605","copicClassic","B01","Mint Blue","D9FFF2","217,255,242","15,0,5,0"
"1606","copicClassic","B02","Robin's Egg Blue","B8FFF2","184, 255, 242","28, 0, 5, 0"
"1607","copicClassic","B04","Tahitian Blue","80FFEB","128,255,235","50,0,8,0"
"1608","copicClassic","B05","Process Blue","61FFED","97, 255, 237","62, 0, 7, 0"
"1609","copicClassic","B06","Peacok Blue","19FFF2","25,255,242","90,0,5,0"
"1610","copicClassic","B12","Ice Blue","CCFAF2","204, 250, 242","20, 2, 5, 0"
"1611","copicClassic","B14","Light Blue","80FFF2","128,255,242","50,0,5,0"
"1612","copicClassic","B16","Cyanine Blue","40FFF5","64,255,245","75,0,4,0"
"1613","copicClassic","B18","Lapis Lazuli","33A6FF","51, 166, 255","80, 35, 0, 0"
"1614","copicClassic","B21","Baby Blue","E0FAFF","224,250,255","12,2,0,0"
"1615","copicClassic","B23","Phthalo Blue","99E0FF","153, 224, 255","40, 12, 0, 0"
"1616","copicClassic","B24","Sky","94F5FF","148, 245, 255","42, 4, 0, 0"
"1617","copicClassic","B26","Cobalt Blue","70D9FF","112,217,255","56,15,0,0"
"1618","copicClassic","B29","Ultramarine","008AFF","0, 138, 255","100, 46, 0, 0"
"1619","copicClassic","B32","Pale Blue","E5FAFA","229, 250, 250","10, 2, 2, 0"
"1620","copicClassic","B34","Manganese Blue","8AE8FF","138,232,255","46,9,0,0"
"1621","copicClassic","B37","Antwerp Blue","1975D6","25,117,214","90,54,16,0"
"1622","copicClassic","B39","Prussian Blue","2460F0","36, 96, 240","85, 60, 0, 6"
"1623","copicClassic","B41","Powder Blue","E5FAFF","229,250,255","10,2,0,0"
"1624","copicClassic","B45","Smoky Blue","80E8FF","128, 232, 255","50, 9, 0, 0"
"1625","copicClassic","BG02","New Blue","C9FFEB","201,255,235","21,0,8,0"
"1626","copicClassic","BG05","Holiday Blue","8CFFE7","140, 255, 231","45, 0, 10, 0"
"1627","copicClassic","BG09","Blue Green","37F0C7","55, 240, 199","77, 0, 17, 6"
"1628","copicClassic","BG10","Cool Shadow","E0FFF0","224, 255, 240","12, 0, 6, 0"
"1629","copicClassic","BG11","Moon White","D1FFF2","209,255,242","18,0,5,0"
"1630","copicClassic","BG13","Mint Green","C7FFE9","199, 255, 233","22, 0, 8, 0"
"1631","copicClassic","BG15","Aqua","A3FFCC","163, 255, 204","36, 0, 20, 0"
"1632","copicClassic","BG18","Teal Blue","54FF9C","84,255,156","67,0,39,0"
"1633","copicClassic","BG32","Aqua Mint","BDFFD1","189,255,209","26,0,18,0"
"1634","copicClassic","BG34","Horizon Green","A6FFD4","166, 255, 212","35, 0, 17, 0"
"1635","copicClassic","BG45","Nile Blue","B2FFDF","178,255,223","30,0,12,0"
"1636","copicClassic","BG49","Duck Blue","33FFAB","51, 255, 171","80, 0, 33, 0"
"1637","copicClassic","BG99","Flagstone Blue","66AD71","102,173,113","41,0,35,32"
"1638","copicClassic","BV00","Mauve Shadow","E5E0FF","229, 224, 255","10, 12, 0, 0"
"1639","copicClassic","BV04","Blue Berry","7AA5FF","122, 165, 255","52, 35, 0, 0"
"1640","copicClassic","BV08","Blue Violet","9973FF","153, 115, 255","40, 55, 0, 0"
